	#	$	''	(	)	,	.	:	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	MD	NN	NNP	NNPS	NNS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	``
a	-1.205680	-9.002545	-10.702272	-11.229156	-10.823771	-8.937304	-10.515593	-13.645907	-1.645857	-9.278972	12.246640	-9.009906	-5.652887	2.672245	-1.571971	-10.909850	-12.954072	-6.215726	1.507187	-0.693504	-6.269465	-0.564560	-4.785968	-11.204214	-4.130784	-6.914642	-1.118485	-15.689792	-14.496052	-8.513957	-8.806356	-11.068073	-7.763930	-0.912727	-4.264416	-6.396126	-4.760911	-1.394363	-2.572786	-1.151891	-4.120239	-11.675632	-11.631660	-13.716766
scaled-back	-22.650013	-22.682547	-23.864561	-12.514355	-10.966623	-14.683409	-28.109314	-8.156971	-24.292860	-22.317232	-18.914228	-27.081074	-8.626895	-17.294163	10.211227	-6.033187	-7.206811	-7.965522	7.667120	2.980850	-5.270637	0.283236	-19.933407	-19.359694	-20.551704	-26.615543	1.864759	-14.045319	-20.431141	-21.873041	-17.235043	-25.872831	-21.017324	4.066139	-3.682326	-6.335678	-2.813982	1.522149	-4.244334	-11.339790	-20.764397	-23.851353	-25.979053	-16.840092
buy-out	-13.637094	-18.644032	-18.905769	-7.378954	-9.036851	-12.522182	-17.899197	-7.746707	-9.935113	-11.036044	-17.303093	-22.940735	-5.274264	-10.974618	5.910830	-6.876858	-8.124142	-3.687655	6.893628	1.134903	-7.625556	2.124612	-14.215322	-20.449873	-11.577211	-15.090965	-0.825505	-12.458594	-12.423149	-9.182471	-10.437984	-17.667076	-16.926947	3.745655	-2.520317	-3.406415	-2.312415	0.026989	-4.287423	-6.187640	-8.848474	-14.431525	-12.028052	-10.792283
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
they	-10.060916	-9.944833	-8.283658	-12.109401	-12.579339	-10.137691	-14.661469	-16.616234	-10.536496	-2.199819	1.339649	-8.083794	-6.904566	0.749754	1.278942	-7.285656	-8.153925	-4.572993	2.366106	0.056176	-8.959012	-3.456785	-10.540936	-15.694371	8.093637	-6.015411	1.453003	-10.467052	-14.915656	-6.729567	-8.766247	-9.812118	-6.507919	0.214838	-3.306326	-9.606020	-3.725900	-0.883399	-8.779751	-1.974235	-10.046750	-8.478537	-5.948791	-12.741073
could	-9.292392	-7.316096	-10.032767	-4.419217	-7.411421	-10.591548	-12.564995	-6.543263	-7.250037	-8.451605	-10.614653	-14.372407	-3.835363	-7.533594	3.374403	-7.161337	-8.393297	8.916595	3.538170	0.266060	-6.833309	-1.749735	-7.039980	-11.115286	-9.486906	-17.234537	-1.018516	-11.117018	-11.240063	-4.570952	-7.790904	-12.820990	-8.325136	3.260963	1.120285	-2.804900	1.862232	1.225307	-2.722235	-7.511438	-10.151592	-8.997905	-9.406487	-6.856809
be	-6.398881	-9.119483	-9.275657	-11.908596	-12.854959	-9.717718	-9.325828	-14.361511	-3.627404	-5.685664	-5.153724	-9.142603	-6.162666	1.260419	1.068543	-3.996074	-7.880791	-9.883060	4.205642	-0.720324	-11.265750	-2.694046	-13.137590	-11.225852	-1.433180	-9.627783	-1.679873	-9.323760	-9.696035	-7.532526	-7.518978	-12.691489	-14.246932	7.679327	1.934037	-5.613204	1.204569	1.896447	-3.483850	-9.770832	-11.627572	-7.264398	-5.806215	-12.114357
bumped	-9.803301	-12.175490	-10.371928	-10.344161	-11.735653	-11.739144	-9.091097	-8.533814	-9.849839	-11.074223	-13.824981	-11.892947	-3.036708	-9.407045	3.399837	-7.245777	-9.873443	-5.372765	3.345222	0.007560	-7.534708	-1.207944	-12.063735	-12.441792	-5.633405	-20.416376	-2.550154	-11.904047	-16.817705	-10.912673	-9.552121	-17.018623	-11.871526	3.596889	7.782896	-3.335999	6.612220	1.302318	-1.782957	-10.631270	-10.107727	-6.987981	-11.021342	-8.669185
back	-11.056696	-10.982022	-15.233330	-13.225423	-10.643294	-5.914970	-16.098051	-9.641541	-9.934711	-12.496000	-5.108312	-11.389887	-4.675326	-5.434508	1.779296	-5.309596	-3.997372	-5.864595	5.256937	1.225292	-7.029808	-2.176343	-8.657477	-11.299987	-12.368175	-14.546923	4.098772	-8.852372	-12.260432	-7.552716	-8.547325	-10.637422	-12.497759	3.747567	-1.041888	-2.531521	-0.752766	2.191294	-3.309174	-5.288031	-9.726395	-13.102028	-14.251497	-11.847703
to	-7.370830	-4.893897	-9.857117	-6.934582	-7.926226	-5.977903	-9.050160	-8.278963	-4.385123	-0.491133	-0.546777	-10.657193	-5.737771	0.964524	-0.068176	-9.338073	-6.620224	-0.716983	1.418302	0.703826	-8.213395	-3.615532	-12.746425	-8.874119	-4.982430	-9.475069	-0.022342	-12.329858	-5.137251	-2.444807	-7.019334	11.519252	-9.869136	0.594648	-1.909645	-7.882371	-2.838066	-0.439542	-6.843638	-6.426378	-1.670548	-10.562876	-7.233404	-7.268418
coach	-12.564196	-15.963288	-16.039612	-8.325898	-12.239667	-13.040814	-15.133311	-8.588182	-11.997117	-12.662051	-3.905367	-15.594081	-5.924322	-9.577079	4.194225	-8.966267	-8.328831	0.243535	3.871939	1.775494	-8.609677	-1.285269	-11.837587	-17.941826	-12.555650	-16.249348	-0.881384	-10.944161	-14.394927	-9.454026	-10.513654	-15.067108	-9.983621	3.689160	-1.817772	-2.160913	-1.643172	0.223940	-2.831068	0.629604	-11.362595	-13.421202	-13.085612	-11.737348
seats	-8.776631	-9.771191	-14.796913	-7.538157	-6.333573	-7.873225	-8.104123	-7.738765	-15.384853	-10.550506	-10.064248	-12.884056	-4.888915	-6.475606	-2.231512	-7.745040	-8.655922	-10.986531	-0.981620	1.118257	3.235365	7.464184	-15.555934	-0.987979	-9.169481	-4.302428	-1.859701	-8.830492	-8.940678	-14.315709	-9.965919	-10.134125	-8.563766	-1.970608	-2.418147	-5.783742	-3.004731	-2.889926	7.222270	-14.794520	-13.233392	-14.441482	-16.309216	-8.198279
for	-6.284726	-6.806795	-11.597198	-11.849757	-8.676481	-9.831136	-9.719112	-9.999868	-0.571997	0.115174	-0.480478	-11.184988	-5.446327	7.523680	1.695921	-0.908370	-9.043357	-9.039802	2.288058	-0.067132	-8.089592	-3.486630	-6.442403	-10.247150	-4.811131	-4.336343	0.862337	-3.617966	-9.214725	-4.400836	-5.907354	-5.986910	-6.370851	0.854539	-2.534399	-5.440754	-3.194667	-1.326370	-5.420272	-1.149971	-5.722147	-7.399884	-5.310346	-7.894227
life	-8.931869	-9.181792	-10.236346	-8.117113	-7.343962	-10.230224	-11.347330	-9.414075	-13.814173	-1.589669	-5.256782	-6.615103	-3.338103	0.541144	3.739575	0.514399	-4.599857	-10.947468	3.525720	1.034651	-4.081912	-0.715372	-7.283219	-12.771999	-7.315336	-10.919978	0.356433	-0.958926	-10.984803	-8.149945	-6.781331	-8.948210	-9.376501	1.928727	-1.179555	-2.484848	-2.113786	0.560404	-5.046432	-10.394274	-14.851039	-6.132896	-6.856070	-8.747905
.	-4.889622	-7.685586	-9.868067	-4.677211	-6.070985	-3.600317	14.206449	-0.120073	-10.644364	-2.514780	-8.382020	-15.635897	-6.553740	-5.241173	-1.235498	-8.295115	-12.284819	-5.976274	-0.657619	2.124675	-4.316277	0.695384	-9.166097	-6.504147	-6.170496	-6.924646	-3.244812	-12.567605	-15.127402	-13.390035	-8.975677	-13.298019	-7.815685	-3.004294	-4.266465	-5.975457	-5.944333	-6.200992	-3.236686	-11.222269	-4.426824	-9.313646	-5.481520	-12.530493
Thomas	-13.135930	-7.485308	-10.999737	-7.487371	-8.454188	-10.987852	-11.948412	-10.029533	-9.469541	-6.469043	-2.474141	-7.504970	-13.139754	-0.064937	-0.000785	-7.470727	-11.139807	-8.578078	-1.085889	2.860911	-0.509397	-0.656920	-13.192761	-12.871757	-5.812802	-3.915740	1.507327	-9.379345	-17.067366	-14.418771	-10.471713	-8.988993	-6.520180	-5.756594	-6.413873	-7.103893	-7.688543	-8.557858	-4.778426	-5.406943	-7.359551	-14.523876	-7.960986	-11.894462
H.	-18.468878	-11.668336	-9.670095	-8.152066	-6.716249	-13.942289	-9.630331	-6.454654	-12.473628	-5.312960	-11.658209	-18.362709	-18.212860	-8.467416	0.020447	-5.386248	-12.745994	-11.919528	-0.716846	7.380253	-3.212529	-1.716567	-19.042028	-18.215105	-5.105020	-4.168838	-2.238705	-13.476645	-23.863308	-20.804102	-16.436443	-19.605383	-11.193806	-4.634847	-7.933146	-9.279824	-8.705083	-9.657426	-6.551051	-16.485544	-13.371409	-20.545973	-7.440448	-20.058945
Johnson	-24.922382	-15.029140	-15.290731	-10.099377	-9.653073	-15.734830	-25.247492	-19.798986	-12.450456	-9.118253	-7.181129	-19.503630	-19.059536	-7.448018	1.910927	-9.952260	-10.642852	-9.764870	1.670469	9.009767	-4.160394	-4.962060	-27.742208	-27.087702	-12.276395	-9.014538	4.481818	-15.569764	-23.699181	-15.690780	-20.252174	-15.125200	-14.969496	-5.287904	-9.298136	-7.993649	-6.519087	-11.026270	-15.170710	-14.852880	-14.189770	-25.091139	-12.630911	-17.777586
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
president	-13.093273	-13.650625	-15.406492	-10.574859	-9.256453	-11.313070	-16.608641	-12.911968	-8.195168	-9.017381	-15.325933	-13.595567	-5.278089	-4.399090	4.625332	-5.699385	-3.037363	-10.000784	6.325791	1.346336	-3.645526	1.515240	-14.642544	-13.643563	-14.169920	-20.053238	-0.896341	-10.158783	-13.374812	-8.409376	-10.786888	-16.861626	-15.404293	3.495530	-0.070594	0.208990	1.113093	0.344893	-3.651518	-10.372575	-17.623692	-12.961502	-11.948653	-11.497140
of	-5.797257	-8.729130	-9.849900	-14.043773	-10.274416	-11.000619	-10.082100	-12.085252	-5.318247	-2.966025	0.543391	-15.306462	-4.360627	9.704759	0.396004	-8.474664	-12.365898	-6.651990	3.048620	-0.519961	-14.217298	-5.397388	-5.109834	-10.191277	-2.003266	-10.319759	1.591059	-12.456517	-11.996911	-4.833359	-8.263669	-8.165756	-8.444532	0.986945	-3.425087	-9.445317	-5.040053	-0.840343	-7.602417	-4.566769	-3.910355	-6.583167	-5.301238	-9.668166
the	-6.975177	-6.428631	-6.863160	-10.992915	-10.412994	-7.202310	-9.719199	-12.518996	-7.784618	-1.060628	10.587816	-3.329900	-5.238018	3.234140	0.872768	-4.286257	-8.684869	-5.987348	0.562039	-1.835257	-9.267535	-3.741243	-5.814382	-10.669421	3.253792	-4.725004	0.356982	-7.219345	-13.108088	-7.435401	-6.589210	-6.626804	-5.970565	0.529578	-1.962121	-9.697666	-3.867212	-0.583885	-5.851234	1.783116	-6.446864	-5.330455	-6.441249	-11.317220
Coatedboard	-25.783651	-14.163180	-18.494007	-9.579288	-10.725178	-12.681209	-24.979330	-14.625976	-11.957264	-14.755306	-21.366705	-19.929907	-19.226162	-14.888085	4.028612	-5.908093	-10.524465	-12.825521	2.787226	9.451426	0.840016	-2.282739	-25.810604	-22.876347	-19.644077	-19.806665	-0.171768	-11.959909	-27.087530	-16.463705	-20.359344	-23.575825	-21.345711	-0.942773	-2.940503	-3.995152	0.670307	-5.425529	-8.165148	-23.726379	-25.753448	-27.304548	-18.321171	-19.472916
division	-13.388871	-10.678703	-13.298854	-8.810490	-12.167390	-11.155762	-12.794717	-11.514962	-16.332788	-0.342518	-9.007011	-14.531646	-5.178931	-0.925859	3.130974	-7.527237	-11.289399	-8.557011	5.614719	1.140349	-6.768957	-0.649605	-14.309072	-15.329432	-7.296483	-12.993271	-1.090134	-12.522552	-15.741432	-9.652399	-9.633473	-9.973750	-13.915617	1.067608	-4.045722	-2.443505	-3.105039	-1.435617	-9.180900	-10.689087	-14.785395	-11.241198	-10.272850	-12.005004
of	-5.797257	-8.729130	-9.849900	-14.043773	-10.274416	-11.000619	-10.082100	-12.085252	-5.318247	-2.966025	0.543391	-15.306462	-4.360627	9.704759	0.396004	-8.474664	-12.365898	-6.651990	3.048620	-0.519961	-14.217298	-5.397388	-5.109834	-10.191277	-2.003266	-10.319759	1.591059	-12.456517	-11.996911	-4.833359	-8.263669	-8.165756	-8.444532	0.986945	-3.425087	-9.445317	-5.040053	-0.840343	-7.602417	-4.566769	-3.910355	-6.583167	-5.301238	-9.668166
Mead	-16.561531	-5.588671	-12.887883	-6.309096	-5.586628	-9.148039	-12.490170	-8.775080	-7.345254	-11.546582	-9.457045	-9.236511	-15.211353	-5.486838	2.441884	-4.120256	-1.635283	-4.794608	-0.342067	5.818097	-1.333687	-4.343577	-13.956044	-12.980673	-7.446084	-11.347091	3.715905	-7.462462	-15.237456	-13.148567	-12.559437	-13.658478	-8.670648	-2.349680	-4.036618	-4.571189	-1.214892	-7.226927	-6.444448	-15.762253	-14.771173	-18.038296	-9.706989	-14.189096
Corp.	-20.578245	-14.185706	-15.754391	-6.400193	-5.443668	-10.150328	-14.676979	-7.339923	-8.029662	-12.807082	-15.366805	-17.899393	-17.296755	-13.188763	0.846344	-6.200046	-12.479177	-11.454377	0.864033	10.234179	-0.553173	-1.631049	-21.278231	-18.739252	-16.922976	-12.624039	-2.539262	-10.982953	-25.181927	-17.656820	-16.964617	-17.729755	-16.470814	-3.249137	-7.522157	-6.517618	-6.828131	-9.852345	-8.119208	-20.046638	-15.815385	-22.566477	-11.134422	-15.049391
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
was	-9.154516	-11.046063	-11.721247	-9.167406	-8.106631	-8.403889	-7.671322	-8.679022	-13.689657	-14.492342	-12.324436	-11.936468	-5.400039	-4.830484	0.522448	-2.478064	-6.067886	-5.597944	2.502242	0.056590	-2.727878	1.719649	-11.055049	-3.701372	-5.425633	-9.081768	-2.209610	-2.737353	-6.740559	-6.208355	-8.575109	-9.709179	-8.194347	-0.362939	5.936086	-3.810533	-0.750731	-1.938378	1.685834	-9.936105	-6.964790	-7.501705	-8.581427	-8.795497
named	-14.647786	-12.841876	-14.756713	-10.145014	-14.158159	-12.837678	-14.609241	-13.230289	-14.765737	-5.331044	-17.212360	-12.460669	-5.163570	-9.721642	6.157371	-5.434420	-8.851890	-3.168322	2.462741	2.262717	-4.643870	-0.956537	-15.243039	-15.751328	-16.914619	-25.793653	-1.247719	-10.073551	-21.325569	-11.483728	-11.616524	-22.166185	-12.928409	1.369542	6.614095	-4.900539	7.547836	-0.654774	-4.148295	-14.985192	-16.151375	-13.208059	-10.865749	-11.345677
president	-13.093273	-13.650625	-15.406492	-10.574859	-9.256453	-11.313070	-16.608641	-12.911968	-8.195168	-9.017381	-15.325933	-13.595567	-5.278089	-4.399090	4.625332	-5.699385	-3.037363	-10.000784	6.325791	1.346336	-3.645526	1.515240	-14.642544	-13.643563	-14.169920	-20.053238	-0.896341	-10.158783	-13.374812	-8.409376	-10.786888	-16.861626	-15.404293	3.495530	-0.070594	0.208990	1.113093	0.344893	-3.651518	-10.372575	-17.623692	-12.961502	-11.948653	-11.497140
of	-5.797257	-8.729130	-9.849900	-14.043773	-10.274416	-11.000619	-10.082100	-12.085252	-5.318247	-2.966025	0.543391	-15.306462	-4.360627	9.704759	0.396004	-8.474664	-12.365898	-6.651990	3.048620	-0.519961	-14.217298	-5.397388	-5.109834	-10.191277	-2.003266	-10.319759	1.591059	-12.456517	-11.996911	-4.833359	-8.263669	-8.165756	-8.444532	0.986945	-3.425087	-9.445317	-5.040053	-0.840343	-7.602417	-4.566769	-3.910355	-6.583167	-5.301238	-9.668166
Manville	-21.684015	-12.192403	-15.181052	-10.073298	-8.653711	-12.132774	-14.831052	-14.429155	-12.474335	-9.518658	-10.363670	-14.928024	-13.811922	-10.111061	4.236499	-5.893143	-9.885520	-8.808352	1.868395	7.817087	0.963953	0.426596	-12.376201	-21.002823	-13.161786	-15.623730	0.898175	-6.756659	-22.184835	-19.491156	-15.380985	-22.312735	-11.584966	-1.923510	-7.036626	-5.103225	-5.220244	-6.119497	-6.663587	-19.077139	-22.398245	-25.025368	-18.991644	-16.618279
Forest	-16.755611	-9.325259	-16.727669	-10.530237	-9.151442	-11.527493	-16.151316	-15.905588	-8.288109	-10.244527	-5.268963	-9.945404	-17.888071	1.934788	1.549201	-9.077708	-5.022058	-13.886413	-0.556126	6.571029	0.439677	-1.919465	-14.243526	-11.961041	-9.773640	-18.660845	0.400080	-9.913273	-18.076464	-15.521756	-13.948374	-11.173936	-10.980739	-3.556653	-6.798671	-5.780623	-3.599853	-7.781012	-6.434436	-9.513270	-13.749539	-14.952421	-9.165266	-14.747582
Products	-21.141747	-14.669659	-20.419106	-5.686429	-6.927861	-9.962998	-20.098412	-13.375775	-6.440500	-20.485731	-18.242123	-20.698887	-17.790440	-12.908729	-1.380424	-9.459756	-12.290226	-18.220554	-2.812764	9.576715	9.643111	7.034737	-25.994074	-12.130416	-16.340935	-4.282132	-2.226465	-10.411660	-24.184645	-21.013842	-17.504419	-16.640465	-12.953880	-7.680701	-10.522997	-10.035500	-8.256240	-11.695874	1.310912	-25.148232	-21.155760	-29.004517	-21.687090	-18.700806
Corp.	-20.578245	-14.185706	-15.754391	-6.400193	-5.443668	-10.150328	-14.676979	-7.339923	-8.029662	-12.807082	-15.366805	-17.899393	-17.296755	-13.188763	0.846344	-6.200046	-12.479177	-11.454377	0.864033	10.234179	-0.553173	-1.631049	-21.278231	-18.739252	-16.922976	-12.624039	-2.539262	-10.982953	-25.181927	-17.656820	-16.964617	-17.729755	-16.470814	-3.249137	-7.522157	-6.517618	-6.828131	-9.852345	-8.119208	-20.046638	-15.815385	-22.566477	-11.134422	-15.049391
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
a	-1.205680	-9.002545	-10.702272	-11.229156	-10.823771	-8.937304	-10.515593	-13.645907	-1.645857	-9.278972	12.246640	-9.009906	-5.652887	2.672245	-1.571971	-10.909850	-12.954072	-6.215726	1.507187	-0.693504	-6.269465	-0.564560	-4.785968	-11.204214	-4.130784	-6.914642	-1.118485	-15.689792	-14.496052	-8.513957	-8.806356	-11.068073	-7.763930	-0.912727	-4.264416	-6.396126	-4.760911	-1.394363	-2.572786	-1.151891	-4.120239	-11.675632	-11.631660	-13.716766
Manville	-21.684015	-12.192403	-15.181052	-10.073298	-8.653711	-12.132774	-14.831052	-14.429155	-12.474335	-9.518658	-10.363670	-14.928024	-13.811922	-10.111061	4.236499	-5.893143	-9.885520	-8.808352	1.868395	7.817087	0.963953	0.426596	-12.376201	-21.002823	-13.161786	-15.623730	0.898175	-6.756659	-22.184835	-19.491156	-15.380985	-22.312735	-11.584966	-1.923510	-7.036626	-5.103225	-5.220244	-6.119497	-6.663587	-19.077139	-22.398245	-25.025368	-18.991644	-16.618279
unit	-6.444763	-11.493209	-14.562608	-11.659263	-11.589395	-10.503369	-14.067975	-15.206588	-5.485787	-4.014964	-5.044178	-13.320249	-4.542132	-0.643587	3.517057	-9.208200	-8.978143	-6.130003	5.697541	1.073584	-5.885323	-0.471098	-7.172182	-15.020508	-0.764535	-9.587802	-0.542294	-9.478273	-9.875141	-6.628731	-7.944778	-11.059264	-11.996862	2.781912	-2.841647	-0.977892	-2.531883	-0.656632	-6.248700	-6.647252	-12.152503	-10.387225	-9.068601	-10.934362
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
and	-5.545801	-6.222587	-8.691244	-6.601095	-7.614730	-8.451298	-10.024127	-9.302346	11.204060	-8.670640	1.157767	-11.630521	-5.971031	-0.202506	0.928630	-8.772384	-9.589598	-5.589883	3.067585	0.719486	-4.934876	-3.356470	-8.479346	-8.970040	-9.251793	-12.888366	-0.824926	-14.986135	-14.337023	-5.987674	-9.197055	-14.494511	-8.486798	2.197123	-1.281101	-3.832344	-0.784705	1.732651	-3.285167	-6.698166	-9.237029	-10.722454	-9.326917	-9.629957
senior	-10.226734	-12.860479	-17.312723	-15.099694	-12.396370	-11.160111	-16.471863	-13.022444	-4.064683	-0.476051	-6.661053	-12.294154	-6.075891	-1.407547	4.946227	-1.699206	-8.012894	-13.389036	5.603924	2.443416	-7.436574	-3.108235	-14.015141	-19.639894	-12.311196	-8.858641	0.303934	-6.241119	-13.193439	-10.329124	-9.765378	-14.970301	-11.454410	2.660047	-2.416037	-2.675753	-1.647511	0.299842	-6.735890	-7.184635	-17.111000	-10.463916	-12.900591	-12.613194
vice	-8.323241	-11.835041	-10.624003	-11.637447	-9.411469	-9.956489	-13.343088	-9.601737	-5.203766	-5.285943	-2.616178	-14.695741	-4.799531	3.123488	2.491189	-5.401077	-12.222378	-7.293643	5.505268	0.373055	-9.138921	-4.220601	-11.212278	-14.086985	-4.741733	-10.736894	3.038619	-11.433115	-11.715501	-8.406482	-7.021773	-12.867474	-12.382673	3.066370	-3.641588	-4.102324	-4.420488	0.805323	-9.002231	-4.366722	-15.478062	-11.380317	-13.132059	-11.103787
president	-13.093273	-13.650625	-15.406492	-10.574859	-9.256453	-11.313070	-16.608641	-12.911968	-8.195168	-9.017381	-15.325933	-13.595567	-5.278089	-4.399090	4.625332	-5.699385	-3.037363	-10.000784	6.325791	1.346336	-3.645526	1.515240	-14.642544	-13.643563	-14.169920	-20.053238	-0.896341	-10.158783	-13.374812	-8.409376	-10.786888	-16.861626	-15.404293	3.495530	-0.070594	0.208990	1.113093	0.344893	-3.651518	-10.372575	-17.623692	-12.961502	-11.948653	-11.497140
of	-5.797257	-8.729130	-9.849900	-14.043773	-10.274416	-11.000619	-10.082100	-12.085252	-5.318247	-2.966025	0.543391	-15.306462	-4.360627	9.704759	0.396004	-8.474664	-12.365898	-6.651990	3.048620	-0.519961	-14.217298	-5.397388	-5.109834	-10.191277	-2.003266	-10.319759	1.591059	-12.456517	-11.996911	-4.833359	-8.263669	-8.165756	-8.444532	0.986945	-3.425087	-9.445317	-5.040053	-0.840343	-7.602417	-4.566769	-3.910355	-6.583167	-5.301238	-9.668166
